DBN,School_Name,Grade,Year,Number_Tested,Mean_Scale_Score,Not_Meeting_Pct,Partially_Meeting_Pct,Meeting_Pct
84K333,EXPLORE EXCEED CHARTER SCHOOL,6,2019-01-01,55,593.0,34.5,25.5,40.0
84K333,EXPLORE EXCEED CHARTER SCHOOL,5,2019-01-01,56,606.0,23.2,17.9,58.9
84X718,BRONX CHARTER SCHOOL FOR BETTER LEARNING,4,2019-01-01,94,612.0,10.6,9.6,79.8
84K333,EXPLORE EXCEED CHARTER SCHOOL,4,2019-01-01,56,595.0,25.0,41.1,33.9
84K333,EXPLORE EXCEED CHARTER SCHOOL,3,2019-01-01,56,600.0,17.9,28.6,53.6
84K182,SUCCESS ACADEMY CHARTER SCHOOL - WILLIAMSBURG,All Grades,2019-01-01,135,627.0,0.0,0.0,100.0
84X718,BRONX CHARTER SCHOOL FOR BETTER LEARNING,5,2019-01-01,92,617.0,8.7,14.1,77.2
84K182,SUCCESS ACADEMY CHARTER SCHOOL - WILLIAMSBURG,4,2019-01-01,71,630.0,0.0,0.0,100.0
84K182,SUCCESS ACADEMY CHARTER SCHOOL - WILLIAMSBURG,3,2019-01-01,64,625.0,0.0,0.0,100.0
84K129,SUCCESS ACADEMY CHARTER SCHOOL - COBBLE HILL,All Grades,2019-01-01,130,627.0,0.0,0.0,100.0
84X718,BRONX CHARTER SCHOOL FOR BETTER LEARNING,All Grades,2019-01-01,284,611.0,9.2,16.9,73.9
84K129,SUCCESS ACADEMY CHARTER SCHOOL - COBBLE HILL,4,2019-01-01,59,629.0,0.0,0.0,100.0
84K129,SUCCESS ACADEMY CHARTER SCHOOL - COBBLE HILL,3,2019-01-01,71,626.0,0.0,0.0,100.0
84X730,BRONX CHARTER SCHOOL FOR THE ARTS,3,2019-01-01,51,604.0,13.7,23.5,62.7
84K125,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 2,All Grades,2019-01-01,125,625.0,0.0,1.6,98.4
84K125,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 2,4,2019-01-01,46,631.0,0.0,0.0,100.0
84K125,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 2,3,2019-01-01,79,622.0,0.0,2.5,97.5
84X730,BRONX CHARTER SCHOOL FOR THE ARTS,4,2019-01-01,47,597.0,31.9,21.3,46.8
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,All Grades,2019-01-01,245,607.0,12.7,23.3,64.1
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,7,2019-01-01,40,599.0,25.0,37.5,37.5
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,6,2019-01-01,53,605.0,20.8,18.9,60.4
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,5,2019-01-01,50,617.0,4.0,10.0,86.0
84X730,BRONX CHARTER SCHOOL FOR THE ARTS,5,2019-01-01,53,593.0,43.4,24.5,32.1
84X730,BRONX CHARTER SCHOOL FOR THE ARTS,6,2019-01-01,110,595.0,34.5,27.3,38.2
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,4,2019-01-01,52,607.0,9.6,21.2,69.2
84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II,3,2019-01-01,50,604.0,6.0,32.0,62.0
84K333,EXPLORE EXCEED CHARTER SCHOOL,All Grades,2019-01-01,332,601.0,22.6,29.5,47.9
84X706,HARRIET TUBMAN CHARTER SCHOOL,8,2019-01-01,55,618.0,5.5,16.4,78.2
84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,5,2019-01-01,81,607.0,12.3,28.4,59.3
84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,6,2019-01-01,74,610.0,9.5,23.0,67.6
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,8,2019-01-01,54,627.0,0.0,0.0,100.0
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,7,2019-01-01,58,615.0,5.2,10.3,84.5
84X706,HARRIET TUBMAN CHARTER SCHOOL,All Grades,2019-01-01,413,610.0,6.8,27.1,66.1
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,6,2019-01-01,61,620.0,1.6,6.6,91.8
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,5,2019-01-01,60,618.0,5.0,3.3,91.7
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,4,2019-01-01,89,610.0,4.5,23.6,71.9
84X717,ICAHN CHARTER SCHOOL,3,2019-01-01,40,621.0,0.0,2.5,97.5
84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,3,2019-01-01,96,614.0,1.0,12.5,86.5
84K357,KIPP AMP CHARTER SCHOOL,All Grades,2019-01-01,473,608.0,13.1,19.7,67.2
84K357,KIPP AMP CHARTER SCHOOL,8,2019-01-01,75,616.0,8.0,22.7,69.3
84X717,ICAHN CHARTER SCHOOL,4,2019-01-01,36,613.0,0.0,19.4,80.6
84K357,KIPP AMP CHARTER SCHOOL,7,2019-01-01,68,612.0,10.3,19.1,70.6
84K357,KIPP AMP CHARTER SCHOOL,6,2019-01-01,59,607.0,11.9,18.6,69.5
84K357,KIPP AMP CHARTER SCHOOL,5,2019-01-01,92,608.0,18.5,15.2,66.3
84X717,ICAHN CHARTER SCHOOL,5,2019-01-01,37,610.0,5.4,18.9,75.7
84K357,KIPP AMP CHARTER SCHOOL,4,2019-01-01,89,601.0,20.2,28.1,51.7
84K357,KIPP AMP CHARTER SCHOOL,3,2019-01-01,90,608.0,7.8,14.4,77.8
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,All Grades,2019-01-01,551,611.0,7.4,19.8,72.8
84X717,ICAHN CHARTER SCHOOL,6,2019-01-01,33,610.0,12.1,9.1,78.8
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,8,2019-01-01,96,619.0,3.1,13.5,83.3
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,7,2019-01-01,92,609.0,8.7,28.3,63.0
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,6,2019-01-01,87,608.0,11.5,19.5,69.0
84X717,ICAHN CHARTER SCHOOL,7,2019-01-01,31,614.0,6.5,19.4,74.2
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,5,2019-01-01,89,614.0,12.4,13.5,74.2
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,4,2019-01-01,94,606.0,7.4,29.8,62.8
84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,3,2019-01-01,93,611.0,2.2,14.0,83.9
84X717,ICAHN CHARTER SCHOOL,8,2019-01-01,33,625.0,0.0,15.2,84.8
84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,All Grades,2019-01-01,237,611.0,9.3,24.9,65.8
84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,7,2019-01-01,82,614.0,6.1,23.2,70.7
84X717,ICAHN CHARTER SCHOOL,All Grades,2019-01-01,210,616.0,3.8,13.8,82.4
84K712,EXCELLENCE GIRLS CHARTER SCHOOL,6,2019-01-01,79,608.0,8.9,35.4,55.7
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,4,2019-01-01,108,615.0,3.7,13.0,83.3
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,5,2019-01-01,105,618.0,12.4,3.8,83.8
84X496,ICAHN CHARTER SCHOOL 4,3,2019-01-01,39,612.0,2.6,15.4,82.1
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,All Grades,2019-01-01,251,602.0,25.9,26.3,47.8
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,8,2019-01-01,38,608.0,26.3,28.9,44.7
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,7,2019-01-01,43,593.0,41.9,37.2,20.9
84X496,ICAHN CHARTER SCHOOL 4,4,2019-01-01,33,620.0,0.0,9.1,90.9
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,6,2019-01-01,46,595.0,41.3,23.9,34.8
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,5,2019-01-01,42,605.0,21.4,14.3,64.3
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,4,2019-01-01,38,604.0,15.8,23.7,60.5
84X496,ICAHN CHARTER SCHOOL 4,5,2019-01-01,30,615.0,6.7,20.0,73.3
84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,3,2019-01-01,44,606.0,6.8,29.5,63.6
84K701,BROOKLYN CHARTER SCHOOL,All Grades,2019-01-01,115,603.0,14.8,32.2,53.0
84K701,BROOKLYN CHARTER SCHOOL,5,2019-01-01,35,602.0,22.9,34.3,42.9
84X496,ICAHN CHARTER SCHOOL 4,6,2019-01-01,33,623.0,0.0,3.0,97.0
84K701,BROOKLYN CHARTER SCHOOL,4,2019-01-01,40,604.0,10.0,35.0,55.0
84K701,BROOKLYN CHARTER SCHOOL,3,2019-01-01,40,604.0,12.5,27.5,60.0
84X496,ICAHN CHARTER SCHOOL 4,7,2019-01-01,35,609.0,5.7,37.1,57.1
84K680,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,All Grades,2019-01-01,365,610.0,7.1,18.9,74.0
84X496,ICAHN CHARTER SCHOOL 4,8,2019-01-01,30,620.0,0.0,13.3,86.7
84K680,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,6,2019-01-01,87,614.0,2.3,11.5,86.2
84K680,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,5,2019-01-01,101,609.0,13.9,16.8,69.3
84K680,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,4,2019-01-01,88,608.0,8.0,28.4,63.6
84K680,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,3,2019-01-01,89,609.0,3.4,19.1,77.5
84X496,ICAHN CHARTER SCHOOL 4,All Grades,2019-01-01,200,616.0,2.5,16.5,81.0
84X497,STOREFRONT ACADEMY CHARTER SCHOOL,3,2019-01-01,54,594.0,22.2,38.9,38.9
84X497,STOREFRONT ACADEMY CHARTER SCHOOL,4,2019-01-01,36,593.0,33.3,41.7,25.0
84K652,BROOKLYN ASCEND CHARTER SCHOOL,All Grades,2019-01-01,609,612.0,9.7,15.8,74.5
84X497,STOREFRONT ACADEMY CHARTER SCHOOL,All Grades,2019-01-01,90,594.0,26.7,40.0,33.3
84K652,BROOKLYN ASCEND CHARTER SCHOOL,7,2019-01-01,113,613.0,14.2,15.0,70.8
84K652,BROOKLYN ASCEND CHARTER SCHOOL,6,2019-01-01,109,619.0,7.3,11.9,80.7
84K704,EXPLORE CHARTER SCHOOL,3,2019-01-01,60,607.0,5.0,26.7,68.3
84K652,BROOKLYN ASCEND CHARTER SCHOOL,5,2019-01-01,114,610.0,14.0,15.8,70.2
84K704,EXPLORE CHARTER SCHOOL,4,2019-01-01,56,597.0,25.0,33.9,41.1
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,All Grades,2019-01-01,409,628.0,0.0,0.7,99.3
84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,4,2019-01-01,50,626.0,0.0,2.0,98.0
84K712,EXCELLENCE GIRLS CHARTER SCHOOL,4,2019-01-01,88,609.0,5.7,22.7,71.6
84K712,EXCELLENCE GIRLS CHARTER SCHOOL,3,2019-01-01,91,614.0,2.2,8.8,89.0
84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,5,2019-01-01,110,626.0,0.0,2.7,97.3
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,All Grades,2019-01-01,415,609.0,9.6,19.0,71.3
84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,6,2019-01-01,65,627.0,0.0,0.0,100.0
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,7,2019-01-01,83,609.0,10.8,24.1,65.1
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,6,2019-01-01,86,614.0,9.3,11.6,79.1
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,5,2019-01-01,73,605.0,20.5,23.3,56.2
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,4,2019-01-01,87,610.0,2.3,20.7,77.0
84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,All Grades,2019-01-01,299,625.0,0.0,2.0,98.0
84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,3,2019-01-01,86,608.0,7.0,16.3,76.7
84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,All Grades,2019-01-01,216,600.0,30.1,25.5,44.4
84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,7,2019-01-01,76,601.0,22.4,42.1,35.5
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,3,2019-01-01,105,621.0,0.0,2.9,97.1
84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,6,2019-01-01,85,604.0,27.1,14.1,58.8
84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,5,2019-01-01,55,592.0,45.5,20.0,34.5
84K707,BROOKLYN PROSPECT CHARTER SCHOOL,All Grades,2019-01-01,305,610.0,13.8,20.7,65.6
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,4,2019-01-01,85,628.0,0.0,0.0,100.0
84K707,BROOKLYN PROSPECT CHARTER SCHOOL,8,2019-01-01,95,616.0,7.4,18.9,73.7
84K707,BROOKLYN PROSPECT CHARTER SCHOOL,7,2019-01-01,106,611.0,10.4,21.7,67.9
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,5,2019-01-01,101,634.0,0.0,0.0,100.0
84K707,BROOKLYN PROSPECT CHARTER SCHOOL,6,2019-01-01,104,604.0,23.1,21.2,55.8
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,6,2019-01-01,61,627.0,0.0,0.0,100.0
84K704,EXPLORE CHARTER SCHOOL,All Grades,2019-01-01,338,606.0,15.7,27.8,56.5
84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,7,2019-01-01,57,631.0,0.0,0.0,100.0
84K704,EXPLORE CHARTER SCHOOL,8,2019-01-01,55,613.0,14.5,30.9,54.5
84K704,EXPLORE CHARTER SCHOOL,7,2019-01-01,56,609.0,12.5,28.6,58.9
84K704,EXPLORE CHARTER SCHOOL,6,2019-01-01,55,606.0,20.0,10.9,69.1
84K704,EXPLORE CHARTER SCHOOL,5,2019-01-01,56,601.0,17.9,35.7,46.4
84X704,KIPP ACADEMY CHARTER SCHOOL,4,2019-01-01,88,612.0,4.5,19.3,76.1
84X538,ICAHN CHARTER SCHOOL 5,3,2019-01-01,39,605.0,12.8,17.9,69.2
84K652,BROOKLYN ASCEND CHARTER SCHOOL,3,2019-01-01,134,614.0,3.7,12.7,83.6
84X592,AMBER CHARTER SCHOOL II,3,2019-01-01,39,617.0,0.0,2.6,97.4
84X592,AMBER CHARTER SCHOOL II,All Grades,2019-01-01,39,617.0,0.0,2.6,97.4
84X598,KIPP FREEDOM CHARTER SCHOOL,5,2019-01-01,93,608.0,18.3,19.4,62.4
84X598,KIPP FREEDOM CHARTER SCHOOL,All Grades,2019-01-01,93,608.0,18.3,19.4,62.4
84X606,EMBLAZE ACADEMY CHARTER SCHOOL,5,2019-01-01,90,599.0,25.6,46.7,27.8
84X606,EMBLAZE ACADEMY CHARTER SCHOOL,All Grades,2019-01-01,90,599.0,25.6,46.7,27.8
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,6,2019-01-01,91,613.0,1.1,24.2,74.7
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,5,2019-01-01,90,610.0,8.9,22.2,68.9
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,4,2019-01-01,89,609.0,1.1,30.3,68.5
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,3,2019-01-01,88,612.0,3.4,12.5,84.1
84X703,BRONX PREPARATORY CHARTER SCHOOL,6,2019-01-01,115,606.0,15.7,26.1,58.3
84K608,KINGS COLLEGIATE CHARTER SCHOOL,All Grades,2019-01-01,261,605.0,20.3,25.3,54.4
84K608,KINGS COLLEGIATE CHARTER SCHOOL,7,2019-01-01,87,607.0,14.9,33.3,51.7
84K608,KINGS COLLEGIATE CHARTER SCHOOL,6,2019-01-01,86,606.0,17.4,20.9,61.6
84X703,BRONX PREPARATORY CHARTER SCHOOL,7,2019-01-01,105,604.0,17.1,36.2,46.7
84K608,KINGS COLLEGIATE CHARTER SCHOOL,5,2019-01-01,88,602.0,28.4,21.6,50.0
84K593,EXCELLENCE BOYS CHARTER SCHOOL,All Grades,2019-01-01,422,610.0,9.5,22.0,68.5
84K593,EXCELLENCE BOYS CHARTER SCHOOL,7,2019-01-01,83,607.0,13.3,32.5,54.2
84X703,BRONX PREPARATORY CHARTER SCHOOL,8,2019-01-01,85,605.0,22.4,34.1,43.5
84K593,EXCELLENCE BOYS CHARTER SCHOOL,6,2019-01-01,85,609.0,10.6,27.1,62.4
84K593,EXCELLENCE BOYS CHARTER SCHOOL,5,2019-01-01,78,608.0,16.7,19.2,64.1
84K593,EXCELLENCE BOYS CHARTER SCHOOL,4,2019-01-01,89,610.0,7.9,21.3,70.8
84X703,BRONX PREPARATORY CHARTER SCHOOL,All Grades,2019-01-01,305,605.0,18.0,31.8,50.2
84K593,EXCELLENCE BOYS CHARTER SCHOOL,3,2019-01-01,87,615.0,0.0,10.3,89.7
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,All Grades,2019-01-01,602,619.0,4.2,9.1,86.7
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,8,2019-01-01,93,634.0,1.1,0.0,98.9
84X704,KIPP ACADEMY CHARTER SCHOOL,3,2019-01-01,93,610.0,3.2,15.1,81.7
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,7,2019-01-01,98,616.0,2.0,12.2,85.7
84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,6,2019-01-01,98,614.0,2.0,18.4,79.6
84X585,LEGACY COLLEGE PREPARATORY,All Grades,2019-01-01,244,601.0,27.5,31.1,41.4
84K652,BROOKLYN ASCEND CHARTER SCHOOL,4,2019-01-01,139,606.0,10.1,22.3,67.6
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,7,2019-01-01,90,611.0,5.6,24.4,70.0
84X585,LEGACY COLLEGE PREPARATORY,6,2019-01-01,119,601.0,23.5,32.8,43.7
84X538,ICAHN CHARTER SCHOOL 5,4,2019-01-01,36,612.0,2.8,19.4,77.8
84K651,PAVE ACADEMY CHARTER SCHOOL,All Grades,2019-01-01,310,604.0,17.1,27.4,55.5
84K651,PAVE ACADEMY CHARTER SCHOOL,8,2019-01-01,43,601.0,34.9,32.6,32.6
84X538,ICAHN CHARTER SCHOOL 5,5,2019-01-01,37,613.0,2.7,24.3,73.0
84K651,PAVE ACADEMY CHARTER SCHOOL,7,2019-01-01,52,607.0,13.5,30.8,55.8
84K651,PAVE ACADEMY CHARTER SCHOOL,6,2019-01-01,54,605.0,14.8,27.8,57.4
84X538,ICAHN CHARTER SCHOOL 5,6,2019-01-01,33,618.0,3.0,6.1,90.9
84K651,PAVE ACADEMY CHARTER SCHOOL,5,2019-01-01,52,607.0,13.5,23.1,63.5
84X538,ICAHN CHARTER SCHOOL 5,7,2019-01-01,28,616.0,0.0,25.0,75.0
84X538,ICAHN CHARTER SCHOOL 5,8,2019-01-01,30,617.0,3.3,23.3,73.3
84K651,PAVE ACADEMY CHARTER SCHOOL,4,2019-01-01,54,600.0,24.1,27.8,48.1
84K651,PAVE ACADEMY CHARTER SCHOOL,3,2019-01-01,55,605.0,5.5,23.6,70.9
84K649,LA CIMA CHARTER SCHOOL,All Grades,2019-01-01,185,597.0,25.4,31.9,42.7
84X538,ICAHN CHARTER SCHOOL 5,All Grades,2019-01-01,203,613.0,4.4,19.2,76.4
84K649,LA CIMA CHARTER SCHOOL,5,2019-01-01,51,594.0,45.1,21.6,33.3
84K649,LA CIMA CHARTER SCHOOL,4,2019-01-01,67,592.0,28.4,43.3,28.4
84K649,LA CIMA CHARTER SCHOOL,3,2019-01-01,67,603.0,7.5,28.4,64.2
84X554,NEW YORK CITY MONTESSORI CHARTER SCHOOL,3,2019-01-01,37,598.0,24.3,18.9,56.8
84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,All Grades,2019-01-01,266,608.0,12.4,23.7,63.9
84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,7,2019-01-01,88,609.0,11.4,27.3,61.4
84X554,NEW YORK CITY MONTESSORI CHARTER SCHOOL,4,2019-01-01,50,590.0,44.0,30.0,26.0
84K752,SUCCESS ACADEMY FORT GREENE (BROOKLYN 5),All Grades,2019-01-01,110,624.0,0.0,0.0,100.0
84X554,NEW YORK CITY MONTESSORI CHARTER SCHOOL,5,2019-01-01,36,597.0,41.7,27.8,30.6
84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,5,2019-01-01,89,608.0,14.6,21.3,64.0
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,All Grades,2019-01-01,527,613.0,4.0,20.5,75.5
84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,8,2019-01-01,79,623.0,3.8,7.6,88.6
84X554,NEW YORK CITY MONTESSORI CHARTER SCHOOL,All Grades,2019-01-01,123,594.0,37.4,26.0,36.6
84X579,BRONX CHARTER SCHOOL FOR EXCELLENCE II,3,2019-01-01,59,617.0,1.7,3.4,94.9
84X579,BRONX CHARTER SCHOOL FOR EXCELLENCE II,All Grades,2019-01-01,59,617.0,1.7,3.4,94.9
84X585,LEGACY COLLEGE PREPARATORY,7,2019-01-01,125,600.0,31.2,29.6,39.2
84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,6,2019-01-01,89,606.0,11.2,22.5,66.3
84K790,CENTRAL BROOKLYN ASCEND CHARTER SCHOOL,All Grades,2019-01-01,259,605.0,16.6,18.9,64.5
84K756,SUCCESS ACADEMY PROSPECT HEIGHTS (BROOKLYN 6),3,2019-01-01,70,625.0,0.0,1.4,98.6
84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,7,2019-01-01,99,599.0,33.3,34.3,32.3
84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,8,2019-01-01,86,606.0,25.6,36.0,38.4
84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,All Grades,2019-01-01,286,599.0,34.3,33.2,32.5
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,6,2019-01-01,43,603.0,14.0,30.2,55.8
84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),5,2019-01-01,119,600.0,31.9,23.5,44.5
84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),6,2019-01-01,124,606.0,19.4,21.8,58.9
84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),7,2019-01-01,114,612.0,9.6,24.6,65.8
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,5,2019-01-01,45,610.0,8.9,24.4,66.7
84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),8,2019-01-01,110,619.0,7.3,21.8,70.9
84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),All Grades,2019-01-01,467,609.0,17.3,22.9,59.7
84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,5,2019-01-01,87,599.0,34.5,31.0,34.5
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,4,2019-01-01,48,597.0,22.9,31.3,45.8
84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,6,2019-01-01,106,602.0,27.4,28.3,44.3
84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,7,2019-01-01,117,599.0,29.1,37.6,33.3
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,3,2019-01-01,48,599.0,18.8,29.2,52.1
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,7,2019-01-01,43,599.0,23.3,41.9,34.9
84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,All Grades,2019-01-01,310,600.0,30.0,32.6,37.4
84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,6,2019-01-01,101,593.0,42.6,29.7,27.7
84M386,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,4,2019-01-01,73,636.0,0.0,1.4,98.6
84M384,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,7,2019-01-01,54,630.0,0.0,0.0,100.0
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,7,2019-01-01,74,606.0,13.5,31.1,55.4
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,6,2019-01-01,115,611.0,14.8,14.8,70.4
84M384,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,All Grades,2019-01-01,311,626.0,0.3,1.3,98.4
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,5,2019-01-01,92,605.0,17.4,27.2,55.4
84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,3,2019-01-01,81,630.0,0.0,1.2,98.8
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,4,2019-01-01,48,626.0,4.2,8.3,87.5
84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,4,2019-01-01,79,626.0,0.0,0.0,100.0
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,3,2019-01-01,50,622.0,0.0,2.0,98.0
84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,5,2019-01-01,127,633.0,0.8,0.8,98.4
84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,6,2019-01-01,99,628.0,0.0,0.0,100.0
84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,All Grades,2019-01-01,227,602.0,17.6,31.3,51.1
84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,7,2019-01-01,129,632.0,0.0,0.0,100.0
84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,All Grades,2019-01-01,515,630.0,0.2,0.4,99.4
84M386,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,3,2019-01-01,82,626.0,0.0,0.0,100.0
84M386,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,All Grades,2019-01-01,155,631.0,0.0,0.6,99.4
84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,8,2019-01-01,46,602.0,34.8,37.0,28.3
84M481,DEMOCRACY PREP HARLEM CHARTER SCHOOL,3,2019-01-01,59,605.0,11.9,23.7,64.4
84M481,DEMOCRACY PREP HARLEM CHARTER SCHOOL,5,2019-01-01,82,610.0,12.2,15.9,72.0
84X165,GRAND CONCOURSE CHARTER SCHOOL,8,2019-01-01,49,618.0,4.1,14.3,81.6
84X165,GRAND CONCOURSE CHARTER SCHOOL,7,2019-01-01,43,614.0,0.0,25.6,74.4
84M483,NEW YORK FRENCH AMERICAN CHARTER SCHOOL,All Grades,2019-01-01,145,600.0,19.3,31.0,49.7
84X165,GRAND CONCOURSE CHARTER SCHOOL,6,2019-01-01,59,606.0,10.2,28.8,61.0
